,fold_1,fold_2,fold_3,fold_4,fold_5,models,measure,targets,samplers,mean,std,se
5587,13.658536585365855,10.91703056768559,12.337662337662337,14.130434782608695,13.930348258706468,balanced logistic regression,precision,target_Giggly,pca42,12.99,1.36,0.6082104898799429
5588,16.018306636155607,12.980269989615786,14.074074074074074,16.311166875784192,16.12903225806452,balanced logistic regression,f-Beta,target_Giggly,pca42,15.1,1.49,0.6663482572949373
5589,51.85185185185185,49.72677595628415,50.0,50.0,50.0,logistic regression with sgd,balanced_accuracy,target_Giggly,pca42,50.32,0.87,0.3890758280849634
5590,100.0,0.0,0.0,0.0,0.0,logistic regression with sgd,precision,target_Giggly,pca42,20.0,44.72,19.999391990758117
5591,16.129032258064516,0.0,0.0,0.0,0.0,logistic regression with sgd,f-Beta,target_Giggly,pca42,3.23,7.21,3.2244100235546966
5592,44.81068812545136,44.5471456807348,50.988700564971744,50.08150149031296,47.42568051575932,balanced logistic regression with sgd,balanced_accuracy,target_Giggly,pca42,47.57,2.95,1.3192801067248758
5593,11.347517730496454,7.563025210084033,14.625850340136054,14.814814814814813,14.53287197231834,balanced logistic regression with sgd,precision,target_Giggly,pca42,12.58,3.15,1.4087228258248674
5594,13.536379018612521,8.604206500956023,17.408906882591094,17.135862913096695,17.21311475409836,balanced logistic regression with sgd,f-Beta,target_Giggly,pca42,14.78,3.81,1.7038837988548396
5595,51.88538120292995,48.10777816532961,50.42372881355932,49.4551043219076,52.276593839541555,naive bayes,balanced_accuracy,target_Giggly,pca42,50.43,1.72,0.7692073842599276
5596,17.5,8.16326530612245,15.09433962264151,13.793103448275861,19.11764705882353,naive bayes,precision,target_Giggly,pca42,14.73,4.21,1.8827692370548228
5597,16.35514018691589,8.23045267489712,14.760147601476014,13.651877133105806,19.345238095238095,naive bayes,f-Beta,target_Giggly,pca42,14.47,4.09,1.8291036055948278
5598,52.40121737336222,48.985583071735846,47.45762711864406,52.00027943368107,49.348585243553,neural net,balanced_accuracy,target_Giggly,pca42,50.04,2.1,0.9391485505499116
5599,23.809523809523807,8.0,4.0,30.76923076923077,9.090909090909092,neural net,precision,target_Giggly,pca42,15.13,11.52,5.151900620159515
5600,18.11594202898551,6.802721088435375,3.144654088050315,17.699115044247787,4.62962962962963,neural net,f-Beta,target_Giggly,pca42,10.08,7.27,3.2512428392846937
5601,50.0,50.0,50.0,50.0,50.0,radial basis function svm,balanced_accuracy,target_Giggly,pca42,50.0,0.0,0.0
5602,0.0,0.0,0.0,0.0,0.0,radial basis function svm,precision,target_Giggly,pca42,0.0,0.0,0.0
5603,0.0,0.0,0.0,0.0,0.0,radial basis function svm,f-Beta,target_Giggly,pca42,0.0,0.0,0.0
5604,50.551944702362526,50.08138588536216,49.152542372881356,50.30970566318928,49.35753939828081,balanced radial basis function svm,balanced_accuracy,target_Giggly,pca42,49.89,0.61,0.27280029325497435
5605,13.422818791946309,11.428571428571429,13.636363636363635,15.0,15.0,balanced radial basis function svm,precision,target_Giggly,pca42,13.7,1.47,0.6574039853849382
5606,15.384615384615385,13.17957166392092,15.33219761499148,16.908212560386477,16.826923076923077,balanced radial basis function svm,f-Beta,target_Giggly,pca42,15.53,1.51,0.6752925292049364
5607,50.598369957701436,49.53203115916754,48.163841807909606,52.17492548435171,49.92165114613181,random forest,balanced_accuracy,target_Giggly,pca42,50.08,1.47,0.6574039853849382
5608,18.181818181818183,9.523809523809524,5.0,60.0,14.285714285714285,random forest,precision,target_Giggly,pca42,21.4,22.14,9.901309004369068
5609,10.204081632653061,7.6335877862595405,3.597122302158273,18.51851851851852,5.434782608695651,random forest,f-Beta,target_Giggly,pca42,9.08,5.83,2.6072552617647546
5610,47.985659754461985,51.5143587954889,48.87005649717514,54.76667287630402,49.581393266475644,balanced random forest,balanced_accuracy,target_Giggly,pca42,50.54,2.69,1.2030045718948867
5611,10.294117647058822,13.23529411764706,12.941176470588237,22.058823529411764,14.754098360655737,balanced random forest,precision,target_Giggly,pca42,14.66,4.44,1.9856283640198134
5612,10.736196319018406,14.106583072100312,13.784461152882207,22.522522522522525,14.61038961038961,balanced random forest,f-Beta,target_Giggly,pca42,15.15,4.39,1.9632676842448151
5613,49.063757350665426,51.741076618997795,52.40112994350282,48.77282041728763,47.880103868194844,quadratic discriminant analysis,balanced_accuracy,target_Giggly,pca42,49.97,1.98,0.8854829190899167
5614,12.786885245901638,12.269938650306749,17.045454545454543,14.334470989761092,14.803625377643503,quadratic discriminant analysis,precision,target_Giggly,pca42,14.25,1.88,0.8407615595399208
5615,15.30612244897959,14.306151645207441,18.24817518248175,17.0316301703163,17.651296829971184,quadratic discriminant analysis,f-Beta,target_Giggly,pca42,16.51,1.65,0.7379024325749305
5616,51.13999793665531,54.65643529822114,51.55367231638418,52.12136736214605,47.380909742120345,NULL - weighted random,balanced_accuracy,target_Giggly,pca36,51.37,2.62,1.1716996202098897
5617,15.09433962264151,20.0,17.307692307692307,19.565217391304348,10.526315789473683,NULL - weighted random,precision,target_Giggly,pca36,16.5,3.87,1.7307166145848372
5618,15.037593984962406,19.823788546255507,16.853932584269664,18.367346938775512,10.273972602739727,NULL - weighted random,f-Beta,target_Giggly,pca36,16.07,3.7,1.6546903033498443
5619,50.0,50.0,50.0,50.0,50.0,NULL - most common class,balanced_accuracy,target_Giggly,pca36,50.0,0.0,0.0
5620,0.0,0.0,0.0,0.0,0.0,NULL - most common class,precision,target_Giggly,pca36,0.0,0.0,0.0
5621,0.0,0.0,0.0,0.0,0.0,NULL - most common class,f-Beta,target_Giggly,pca36,0.0,0.0,0.0
5622,53.21623852264521,55.362748517614236,52.40112994350283,47.69932935916542,51.12598495702005,NULL - coin flip,balanced_accuracy,target_Giggly,pca36,51.96,2.84,1.2700866112198803
5623,14.485981308411214,13.636363636363635,15.5,13.5678391959799,16.055045871559635,NULL - coin flip,precision,target_Giggly,pca36,14.65,1.11,0.49640709100495334
5624,17.03296703296703,16.090584028605484,18.044237485448196,15.75262543757293,18.696581196581196,NULL - coin flip,f-Beta,target_Giggly,pca36,17.12,1.25,0.5590169943749475
5625,50.6473743938925,50.65399372166027,49.43502824858757,50.53558122205663,51.62741762177651,ada boost,balanced_accuracy,target_Giggly,pca36,50.58,0.78,0.34882660448996716
5626,33.33333333333333,25.0,9.090909090909092,33.33333333333333,37.5,ada boost,precision,target_Giggly,pca36,27.65,11.33,5.066930037014523
5627,7.575757575757574,7.936507936507936,4.854368932038835,6.8493150684931505,15.625,ada boost,f-Beta,target_Giggly,pca36,8.57,4.12,1.8425200134598267
5628,50.9671928195605,52.17707243343798,49.717514124293785,49.68330849478391,50.70290114613181,bagging,balanced_accuracy,target_Giggly,pca36,50.65,1.03,0.4606300033649567
5629,18.75,17.857142857142858,13.333333333333334,11.11111111111111,25.0,bagging,precision,target_Giggly,pca36,17.21,5.38,2.4060091437897735
5630,12.711864406779661,15.723270440251575,11.1731843575419,5.154639175257732,10.416666666666668,bagging,f-Beta,target_Giggly,pca36,11.04,3.87,1.7307166145848372
5631,49.71371092541009,47.892686896872455,46.045197740113,51.43209761549925,53.81446991404011,decision tree,balanced_accuracy,target_Giggly,pca36,49.78,3.02,1.3505850584098729
5632,12.0,6.0606060606060606,4.761904761904762,23.52941176470588,32.0,decision tree,precision,target_Giggly,pca36,15.67,11.76,5.259231883079505
5633,9.740259740259742,5.58659217877095,4.405286343612334,15.503875968992247,24.390243902439025,decision tree,f-Beta,target_Giggly,pca36,11.93,8.21,3.671623619054655
5634,44.90611781698132,49.9157074758749,49.717514124293785,54.69215722801788,51.80650071633237,balanced decision tree,balanced_accuracy,target_Giggly,pca36,50.21,3.57,1.5965525359348498
5635,9.558823529411764,11.333333333333332,14.0625,18.181818181818183,17.272727272727273,balanced decision tree,precision,target_Giggly,pca36,14.08,3.71,1.6591624393048439
5636,10.869565217391305,13.137557959814531,15.761821366024517,20.537124802527646,18.849206349206348,balanced decision tree,f-Beta,target_Giggly,pca36,15.83,3.97,1.775437974134833
5637,50.0,50.0,50.0,50.0,50.0,gaussian process,balanced_accuracy,target_Giggly,pca36,50.0,0.0,0.0
5638,0.0,0.0,0.0,0.0,0.0,gaussian process,precision,target_Giggly,pca36,0.0,0.0,0.0
5639,0.0,0.0,0.0,0.0,0.0,gaussian process,f-Beta,target_Giggly,pca36,0.0,0.0,0.0
5640,49.81171979779222,49.45355191256831,48.30508474576271,50.10944485842027,51.7706840974212,gradient boosting,balanced_accuracy,target_Giggly,pca36,49.89,1.25,0.5590169943749475
5641,11.11111111111111,0.0,0.0,16.666666666666664,42.857142857142854,gradient boosting,precision,target_Giggly,pca36,14.13,17.61,7.8754314167542585
5642,5.555555555555556,0.0,0.0,5.882352941176471,16.304347826086957,gradient boosting,f-Beta,target_Giggly,pca36,5.55,6.66,2.97844254602972
5643,50.36882286185907,48.49726775956284,49.152542372881356,50.07684426229508,50.9894340974212,k nearest neighbor,balanced_accuracy,target_Giggly,pca36,49.82,0.99,0.44274145954495836
5644,20.0,0.0,0.0,15.384615384615385,33.33333333333333,k nearest neighbor,precision,target_Giggly,pca36,13.74,14.17,6.337016648234403
5645,6.756756756756756,0.0,0.0,8.849557522123893,11.363636363636363,k nearest neighbor,f-Beta,target_Giggly,pca36,5.39,5.19,2.321038560644782
5646,50.36882286185907,49.86338797814208,49.85875706214689,50.81967213114754,50.6379835243553,linear discriminant analysis,balanced_accuracy,target_Giggly,pca36,50.31,0.44,0.19677398201998147
5647,20.0,0.0,0.0,100.0,50.0,linear discriminant analysis,precision,target_Giggly,pca36,34.0,42.19,18.867941594143222
5648,6.756756756756756,0.0,0.0,7.6923076923076925,6.944444444444445,linear discriminant analysis,f-Beta,target_Giggly,pca36,4.28,3.92,1.753077294359835
5649,50.0,50.0,50.0,50.0,50.0,linear svm,balanced_accuracy,target_Giggly,pca36,50.0,0.0,0.0
5650,0.0,0.0,0.0,0.0,0.0,linear svm,precision,target_Giggly,pca36,0.0,0.0,0.0
5651,0.0,0.0,0.0,0.0,0.0,linear svm,f-Beta,target_Giggly,pca36,0.0,0.0,0.0
5652,48.792943361188485,46.88117660737123,47.31638418079096,49.35963114754098,47.42568051575932,balanced linear svm,balanced_accuracy,target_Giggly,pca36,47.96,1.06,0.4740464112299554
5653,12.676056338028168,9.94475138121547,12.413793103448276,14.37125748502994,14.53287197231834,balanced linear svm,precision,target_Giggly,pca36,12.79,1.86,0.8318172876299218
5654,15.126050420168069,11.673151750972762,14.084507042253522,16.46090534979424,17.21311475409836,balanced linear svm,f-Beta,target_Giggly,pca36,14.91,2.17,0.9704535022349087
5655,50.0,50.0,50.0,50.0,50.0,linear svm with sgd,balanced_accuracy,target_Giggly,pca36,50.0,0.0,0.0
5656,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,precision,target_Giggly,pca36,0.0,0.0,0.0
5657,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,f-Beta,target_Giggly,pca36,0.0,0.0,0.0
5658,54.14216444857113,46.77363097314265,47.59887005649718,53.74441132637854,46.765311604584525,balanced linear svm with sgd,balanced_accuracy,target_Giggly,pca36,49.8,3.8,1.69941166289984
5659,14.883720930232558,9.826589595375722,13.18181818181818,16.27906976744186,13.450292397660817,balanced linear svm with sgd,precision,target_Giggly,pca36,13.52,2.41,1.0777847651548986
5660,17.505470459518598,11.502029769959405,15.4419595314164,19.213174748398906,15.37433155080214,balanced linear svm with sgd,f-Beta,target_Giggly,pca36,15.81,2.89,1.2924472909948785
5661,50.0,50.0,50.0,50.0,50.0,logistic regression,balanced_accuracy,target_Giggly,pca36,50.0,0.0,0.0
5662,0.0,0.0,0.0,0.0,0.0,logistic regression,precision,target_Giggly,pca36,0.0,0.0,0.0
5663,0.0,0.0,0.0,0.0,0.0,logistic regression,f-Beta,target_Giggly,pca36,0.0,0.0,0.0
5664,51.183844011142064,48.180444134402975,48.0225988700565,48.7262481371088,46.59518266475644,balanced logistic regression,balanced_accuracy,target_Giggly,pca36,48.54,1.67,0.7468467044849297
5665,13.636363636363635,10.72961373390558,13.186813186813188,14.054054054054054,13.636363636363635,balanced logistic regression,precision,target_Giggly,pca36,13.05,1.33,0.5947940820149441
5666,15.957446808510639,12.768130745658834,15.247776365946633,16.22971285892634,15.771028037383175,balanced logistic regression,f-Beta,target_Giggly,pca36,15.19,1.4,0.626099033699941
5667,50.78665015990922,49.86338797814208,50.0,50.0,50.0,logistic regression with sgd,balanced_accuracy,target_Giggly,pca36,50.13,0.37,0.16546903033498442
5668,50.0,0.0,0.0,0.0,0.0,logistic regression with sgd,precision,target_Giggly,pca36,10.0,22.36,9.999695995379058
5669,8.064516129032258,0.0,0.0,0.0,0.0,logistic regression with sgd,f-Beta,target_Giggly,pca36,1.61,3.61,1.614441079754848
5670,45.26978231713608,46.57016625973724,50.706214689265536,48.628446348733235,47.64729584527221,balanced logistic regression with sgd,balanced_accuracy,target_Giggly,pca36,47.76,2.07,0.9257321426849128
5671,11.564625850340136,10.16949152542373,14.521452145214523,14.077669902912621,14.590747330960854,balanced logistic regression with sgd,precision,target_Giggly,pca36,12.98,2.0,0.8944271909999159
5672,13.821138211382115,12.10898082744702,17.309205350118017,16.38418079096045,17.255892255892256,balanced logistic regression with sgd,f-Beta,target_Giggly,pca36,15.38,2.31,1.0330634056049028
5673,52.95058289487259,46.22427624694802,50.847457627118644,49.09416915052161,50.07611031518624,naive bayes,balanced_accuracy,target_Giggly,pca36,49.84,2.47,1.1046175808848961
5674,20.0,5.555555555555555,16.0,12.76595744680851,15.625,naive bayes,precision,target_Giggly,pca36,13.99,5.37,2.401537007834774
5675,18.691588785046733,5.7034220532319395,15.444015444015443,12.048192771084336,15.625,naive bayes,f-Beta,target_Giggly,pca36,13.5,4.95,2.213707297724792
5676,51.245744351593935,49.9418672247413,47.59887005649717,52.28437034277198,49.20531876790831,neural net,balanced_accuracy,target_Giggly,pca36,50.06,1.81,0.8094566078549239
5677,21.428571428571427,11.11111111111111,4.166666666666666,36.36363636363637,8.333333333333332,neural net,precision,target_Giggly,pca36,16.28,12.91,5.773527517904457
5678,13.636363636363635,8.403361344537815,3.2258064516129026,19.04761904761905,4.464285714285714,neural net,f-Beta,target_Giggly,pca36,9.76,6.59,2.9471375943447224
5679,50.0,50.0,50.0,50.0,50.0,radial basis function svm,balanced_accuracy,target_Giggly,pca36,50.0,0.0,0.0
5680,0.0,0.0,0.0,0.0,0.0,radial basis function svm,precision,target_Giggly,pca36,0.0,0.0,0.0
5681,0.0,0.0,0.0,0.0,0.0,radial basis function svm,f-Beta,target_Giggly,pca36,0.0,0.0,0.0
5682,49.34746724440318,49.642483432159054,49.435028248587564,50.45175111773472,48.57628939828081,balanced radial basis function svm,balanced_accuracy,target_Giggly,pca36,49.49,0.67,0.2996331089849718
5683,12.666666666666668,11.18421052631579,13.86861313868613,15.107913669064748,14.388489208633093,balanced radial basis function svm,precision,target_Giggly,pca36,13.44,1.55,0.6931810730249348
5684,14.52599388379205,12.977099236641221,15.650741350906095,17.017828200972446,16.129032258064516,balanced radial basis function svm,f-Beta,target_Giggly,pca36,15.26,1.56,0.6976532089799343
5685,50.45909419168472,49.66864318102546,48.44632768361582,52.852552160953806,50.06491762177651,random forest,balanced_accuracy,target_Giggly,pca36,50.3,1.61,0.7200138887549323
5686,16.666666666666664,10.0,5.555555555555555,57.14285714285714,16.666666666666664,random forest,precision,target_Giggly,pca36,21.21,20.63,9.226016475164132
5687,9.803921568627452,7.874015748031496,3.8167938931297716,22.47191011235955,5.681818181818182,random forest,f-Beta,target_Giggly,pca36,9.93,7.36,3.29149206287969
5688,47.985659754461985,51.377746773630975,48.87005649717514,54.90871833084948,49.43812679083094,balanced random forest,balanced_accuracy,target_Giggly,pca36,50.52,2.75,1.2298373876248843
5689,10.294117647058822,13.043478260869565,12.941176470588237,22.388059701492537,14.516129032258066,balanced random forest,precision,target_Giggly,pca36,14.64,4.59,2.0527104033448067
5690,10.736196319018406,13.93188854489164,13.784461152882207,22.796352583586625,14.423076923076925,balanced random forest,f-Beta,target_Giggly,pca36,15.13,4.52,2.0214054516598097
5691,48.939956669761685,47.47413091500988,48.163841807909606,51.609072280178836,48.37929799426934,quadratic discriminant analysis,balanced_accuracy,target_Giggly,pca36,48.91,1.6,0.7155417527999327
5692,12.692307692307692,8.75,11.594202898550725,16.49484536082474,14.583333333333334,quadratic discriminant analysis,precision,target_Giggly,pca36,12.82,2.95,1.3192801067248758
5693,15.082266910420476,9.536784741144414,11.940298507462687,17.817371937639194,16.826923076923077,quadratic discriminant analysis,f-Beta,target_Giggly,pca36,14.24,3.45,1.542886904474855
5694,49.427421850820174,51.98232763632136,45.90395480225989,54.54778315946348,49.65974212034384,NULL - weighted random,balanced_accuracy,target_Giggly,pca30,50.3,3.22,1.4400277775098647
5695,12.0,14.893617021276595,7.017543859649122,23.214285714285715,14.814814814814813,NULL - weighted random,precision,target_Giggly,pca30,14.39,5.88,2.6296159415397526
5696,11.811023622047244,14.893617021276595,6.968641114982578,22.80701754385965,14.285714285714285,NULL - weighted random,f-Beta,target_Giggly,pca30,14.15,5.76,2.5759503100797576
5697,50.0,50.0,50.0,50.0,50.0,NULL - most common class,balanced_accuracy,target_Giggly,pca30,50.0,0.0,0.0
5698,0.0,0.0,0.0,0.0,0.0,NULL - most common class,precision,target_Giggly,pca30,0.0,0.0,0.0
5699,0.0,0.0,0.0,0.0,0.0,NULL - most common class,f-Beta,target_Giggly,pca30,0.0,0.0,0.0
5700,56.27256783245641,52.386350424369255,46.61016949152542,45.633848733233975,52.78026504297995,NULL - coin flip,balanced_accuracy,target_Giggly,pca30,50.74,4.49,2.007989043794811
5701,15.813953488372093,12.322274881516588,12.62135922330097,12.5,17.0,NULL - coin flip,precision,target_Giggly,pca30,14.05,2.19,0.9793977741449078
5702,18.599562363238512,14.590347923681254,14.722536806342015,14.518002322880374,19.675925925925927,NULL - coin flip,f-Beta,target_Giggly,pca30,16.42,2.51,1.1225061247048942
5703,50.36882286185907,49.72677595628415,50.1412429378531,50.53558122205663,50.6379835243553,ada boost,balanced_accuracy,target_Giggly,pca30,50.28,0.36,0.16099689437998485
5704,20.0,0.0,16.666666666666664,33.33333333333333,50.0,ada boost,precision,target_Giggly,pca30,24.0,18.77,8.39419918753421
5705,6.756756756756756,0.0,6.024096385542168,6.8493150684931505,6.944444444444445,ada boost,f-Beta,target_Giggly,pca30,5.31,2.99,1.3371686505448743
5706,50.82791705354379,50.70340658063016,47.59887005649717,51.32265275707899,50.351450573065904,bagging,balanced_accuracy,target_Giggly,pca30,50.16,1.47,0.6574039853849382
5707,17.647058823529413,13.333333333333334,4.166666666666666,27.27272727272727,25.0,bagging,precision,target_Giggly,pca30,17.48,9.31,4.163558574104608
5708,12.295081967213113,11.976047904191615,3.2258064516129026,14.285714285714285,6.25,bagging,f-Beta,target_Giggly,pca30,9.61,4.66,2.084015355029804
5709,50.778912617352724,49.093128705964425,49.15254237288135,51.82563338301044,50.40293696275071,decision tree,balanced_accuracy,target_Giggly,pca30,50.25,1.15,0.5142956348249516
5710,16.0,9.090909090909092,11.11111111111111,23.809523809523807,17.391304347826086,decision tree,precision,target_Giggly,pca30,15.48,5.77,2.580422446034757
5711,12.987012987012985,8.379888268156426,8.982035928143715,17.24137931034483,12.82051282051282,decision tree,f-Beta,target_Giggly,pca30,12.08,3.58,1.6010246718898493
5712,46.389146806974104,51.52598535054064,53.10734463276836,53.052812965722794,53.017550143266476,balanced decision tree,balanced_accuracy,target_Giggly,pca30,51.42,2.89,1.2924472909948785
5713,10.526315789473683,12.244897959183673,16.546762589928058,17.02127659574468,18.51851851851852,balanced decision tree,precision,target_Giggly,pca30,14.97,3.41,1.5249983606548565
5714,11.945392491467576,14.173228346456696,18.699186991869915,19.2,20.161290322580644,balanced decision tree,f-Beta,target_Giggly,pca30,16.84,3.58,1.6010246718898493
5715,50.0,50.0,50.0,50.0,50.0,gaussian process,balanced_accuracy,target_Giggly,pca30,50.0,0.0,0.0
5716,0.0,0.0,0.0,0.0,0.0,gaussian process,precision,target_Giggly,pca30,0.0,0.0,0.0
5717,0.0,0.0,0.0,0.0,0.0,gaussian process,f-Beta,target_Giggly,pca30,0.0,0.0,0.0
5718,49.39389249974208,49.31693989071038,48.30508474576271,50.393535767511175,50.2081840974212,gradient boosting,balanced_accuracy,target_Giggly,pca30,49.52,0.83,0.37118728426496506
5719,8.333333333333332,0.0,0.0,25.0,20.0,gradient boosting,precision,target_Giggly,pca30,10.67,11.46,5.125067804429518
5720,4.901960784313726,0.0,0.0,6.493506493506494,5.952380952380952,gradient boosting,f-Beta,target_Giggly,pca30,3.47,3.22,1.4400277775098647
5721,50.36882286185907,49.28787350308104,49.293785310734464,49.967399403874815,50.2081840974212,k nearest neighbor,balanced_accuracy,target_Giggly,pca30,49.83,0.51,0.22807893370497853
5722,20.0,7.142857142857142,0.0,14.285714285714285,20.0,k nearest neighbor,precision,target_Giggly,pca30,12.29,8.67,3.877341872984635
5723,6.756756756756756,4.854368932038835,0.0,5.617977528089887,5.952380952380952,k nearest neighbor,f-Beta,target_Giggly,pca30,4.64,2.68,1.1985324359398872
5724,50.0,50.0,50.0,50.81967213114754,50.0,linear discriminant analysis,balanced_accuracy,target_Giggly,pca30,50.16,0.37,0.16546903033498442
5725,0.0,0.0,0.0,100.0,0.0,linear discriminant analysis,precision,target_Giggly,pca30,20.0,44.72,19.999391990758117
5726,0.0,0.0,0.0,7.6923076923076925,0.0,linear discriminant analysis,f-Beta,target_Giggly,pca30,1.54,3.44,1.5384147685198553
5727,50.0,50.0,50.0,50.0,50.0,linear svm,balanced_accuracy,target_Giggly,pca30,50.0,0.0,0.0
5728,0.0,0.0,0.0,0.0,0.0,linear svm,precision,target_Giggly,pca30,0.0,0.0,0.0
5729,0.0,0.0,0.0,0.0,0.0,linear svm,f-Beta,target_Giggly,pca30,0.0,0.0,0.0
5730,49.5795935210977,42.56772468317638,48.58757062146893,47.68768628912071,47.64729584527221,balanced linear svm,balanced_accuracy,target_Giggly,pca30,47.21,2.71,1.211948843804886
5731,12.937062937062937,8.205128205128204,13.414634146341465,13.372093023255813,14.590747330960854,balanced linear svm,precision,target_Giggly,pca30,12.5,2.48,1.1090897168398957
5732,15.442404006677796,9.673518742442564,15.384615384615385,15.35380507343124,17.255892255892256,balanced linear svm,f-Beta,target_Giggly,pca30,14.62,2.88,1.2879751550398788
5733,50.0,50.0,50.0,50.0,50.0,linear svm with sgd,balanced_accuracy,target_Giggly,pca30,50.0,0.0,0.0
5734,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,precision,target_Giggly,pca30,0.0,0.0,0.0
5735,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,f-Beta,target_Giggly,pca30,0.0,0.0,0.0
5736,50.13411740431239,52.53168236251599,49.8587570621469,54.37779433681072,50.42084527220631,balanced linear svm with sgd,balanced_accuracy,target_Giggly,pca30,51.46,1.94,0.8675943752699183
5737,13.157894736842104,12.650602409638553,14.23611111111111,16.666666666666664,15.658362989323843,balanced linear svm with sgd,precision,target_Giggly,pca30,14.47,1.68,0.7513188404399292
5738,15.105740181268882,14.767932489451477,16.92815854665566,19.58863858961802,18.51851851851852,balanced linear svm with sgd,f-Beta,target_Giggly,pca30,16.98,2.1,0.9391485505499116
5739,50.0,50.0,50.0,50.0,50.0,logistic regression,balanced_accuracy,target_Giggly,pca30,50.0,0.0,0.0
5740,0.0,0.0,0.0,0.0,0.0,logistic regression,precision,target_Giggly,pca30,0.0,0.0,0.0
5741,0.0,0.0,0.0,0.0,0.0,logistic regression,f-Beta,target_Giggly,pca30,0.0,0.0,0.0
5742,48.963169297431136,47.90722009068713,49.15254237288135,48.44215722801788,53.001880372492835,balanced logistic regression,balanced_accuracy,target_Giggly,pca30,49.49,2.02,0.903371462909915
5743,12.56544502617801,10.638297872340425,13.812154696132598,13.903743315508022,17.1875,balanced logistic regression,precision,target_Giggly,pca30,13.62,2.39,1.0688404932448994
5744,14.66992665036675,12.664640324214794,15.964240102171138,16.069221260815823,19.831730769230766,balanced logistic regression,f-Beta,target_Giggly,pca30,15.84,2.62,1.1716996202098897
5745,50.92592592592593,49.86338797814208,50.0,50.0,50.0,logistic regression with sgd,balanced_accuracy,target_Giggly,pca30,50.16,0.43,0.1923018460649819
5746,100.0,0.0,0.0,0.0,0.0,logistic regression with sgd,precision,target_Giggly,pca30,20.0,44.72,19.999391990758117
5747,8.620689655172415,0.0,0.0,0.0,0.0,logistic regression with sgd,f-Beta,target_Giggly,pca30,1.72,3.86,1.7262444786298374
5748,46.60579799855566,42.22474130915009,50.282485875706215,49.306073025335316,50.980479942693414,balanced logistic regression with sgd,balanced_accuracy,target_Giggly,pca30,47.88,3.57,1.5965525359348498
5749,12.063492063492063,6.61764705882353,14.383561643835616,14.423076923076922,15.862068965517242,balanced logistic regression with sgd,precision,target_Giggly,pca30,12.67,3.65,1.6323296235748463
5750,14.45966514459665,7.614213197969542,17.114914425427873,16.797312430011196,18.790849673202615,balanced logistic regression with sgd,f-Beta,target_Giggly,pca30,14.96,4.38,1.9587955482898156
5751,51.93438563912102,44.77967678176956,49.85875706214689,48.84267883755589,50.31115687679083,naive bayes,balanced_accuracy,target_Giggly,pca30,49.15,2.68,1.1985324359398872
5752,18.75,2.127659574468085,13.88888888888889,11.904761904761903,16.27906976744186,naive bayes,precision,target_Giggly,pca30,12.59,6.39,2.857694875244731
5753,16.483516483516482,2.127659574468085,12.31527093596059,10.91703056768559,14.830508474576273,naive bayes,f-Beta,target_Giggly,pca30,11.33,5.58,2.495451862889765
5754,51.614567213453014,50.59586094640159,47.88135593220339,50.896516393442624,48.63225286532951,neural net,balanced_accuracy,target_Giggly,pca30,49.92,1.59,0.7110696168449331
5755,21.052631578947366,13.636363636363635,4.545454545454546,21.428571428571427,6.25,neural net,precision,target_Giggly,pca30,13.38,7.95,3.5553480842246654
5756,15.384615384615385,11.11111111111111,3.4013605442176873,12.82051282051282,3.90625,neural net,f-Beta,target_Giggly,pca30,9.32,5.4,2.414953415699773
5757,50.0,50.0,50.0,50.0,50.0,radial basis function svm,balanced_accuracy,target_Giggly,pca30,50.0,0.0,0.0
5758,0.0,0.0,0.0,0.0,0.0,radial basis function svm,precision,target_Giggly,pca30,0.0,0.0,0.0
5759,0.0,0.0,0.0,0.0,0.0,radial basis function svm,f-Beta,target_Giggly,pca30,0.0,0.0,0.0
5760,49.1591870421954,49.75002906638763,49.293785310734464,50.16766020864382,51.4931053008596,balanced radial basis function svm,balanced_accuracy,target_Giggly,pca30,49.97,0.94,0.4203807797699604
5761,12.578616352201259,11.25,13.793103448275861,14.893617021276595,16.666666666666664,balanced radial basis function svm,precision,target_Giggly,pca30,13.84,2.09,0.934676414594912
5762,14.492753623188406,13.100436681222707,15.64945226917058,16.8,18.668831168831165,balanced radial basis function svm,f-Beta,target_Giggly,pca30,15.74,2.13,0.9525649584149103
5763,50.598369957701436,49.66864318102546,48.30508474576271,52.032880029806265,50.06491762177651,random forest,balanced_accuracy,target_Giggly,pca30,50.13,1.36,0.6082104898799429
5764,18.181818181818183,10.0,5.263157894736842,50.0,16.666666666666664,random forest,precision,target_Giggly,pca30,20.02,17.55,7.848598601024261
5765,10.204081632653061,7.874015748031496,3.703703703703704,17.647058823529413,5.681818181818182,random forest,f-Beta,target_Giggly,pca30,9.02,5.4,2.414953415699773
5766,47.477561126586195,51.377746773630975,48.87005649717514,54.76667287630402,49.43812679083094,balanced random forest,balanced_accuracy,target_Giggly,pca30,50.39,2.82,1.2611423393098813
5767,9.375,13.043478260869565,12.941176470588237,22.058823529411764,14.516129032258066,balanced random forest,precision,target_Giggly,pca30,14.39,4.69,2.0974317628948027
